,stay_date,report_date,lead_in,individual_reservation_change_3_actual,individual_reservation_change_3_predicted
6880,2023-09-25,2023-09-13,12,2,3.2239327
6881,2023-09-25,2023-09-14,11,2,2.8703825
6882,2023-09-25,2023-09-15,10,2,3.5428975
6883,2023-09-25,2023-09-16,9,1,5.001583
6884,2023-09-25,2023-09-17,8,5,6.12258
6885,2023-09-25,2023-09-18,7,11,6.216081
6886,2023-09-25,2023-09-19,6,15,6.9781847
6887,2023-09-25,2023-09-20,5,12,6.3185024
6888,2023-09-25,2023-09-21,4,8,6.68967
6889,2023-09-25,2023-09-22,3,11,7.1345716
6890,2023-09-25,2023-09-23,2,10,6.627077
6891,2023-09-25,2023-09-24,1,8,5.0518513
6892,2023-09-25,2023-09-25,0,0,1.289314
6893,2023-09-26,2023-08-27,30,0,2.5693033
6894,2023-09-26,2023-08-28,29,0,2.5592613
6895,2023-09-26,2023-08-29,28,0,2.5032134
6896,2023-09-26,2023-08-30,27,0,2.21775
6897,2023-09-26,2023-08-31,26,0,2.257526
6898,2023-09-26,2023-09-01,25,0,2.3898947
6899,2023-09-26,2023-09-02,24,0,3.4655335
6900,2023-09-26,2023-09-03,23,0,2.866458
6901,2023-09-26,2023-09-04,22,3,2.9123828
6902,2023-09-26,2023-09-05,21,5,2.7358794
6903,2023-09-26,2023-09-06,20,5,2.1197534
6904,2023-09-26,2023-09-07,19,2,1.9884931
6905,2023-09-26,2023-09-08,18,1,2.2206254
6906,2023-09-26,2023-09-09,17,2,3.1080887
6907,2023-09-26,2023-09-10,16,3,4.551601
6908,2023-09-26,2023-09-11,15,3,4.920008
6909,2023-09-26,2023-09-12,14,3,4.806321
6910,2023-09-26,2023-09-13,13,3,4.217709
6911,2023-09-26,2023-09-14,12,2,3.7320898
6912,2023-09-26,2023-09-15,11,2,3.7103674
6913,2023-09-26,2023-09-16,10,2,5.2769856
6914,2023-09-26,2023-09-17,9,8,7.112606
6915,2023-09-26,2023-09-18,8,12,7.1991763
6916,2023-09-26,2023-09-19,7,15,7.3795543
6917,2023-09-26,2023-09-20,6,10,6.4323263
6918,2023-09-26,2023-09-21,5,5,6.4178405
6919,2023-09-26,2023-09-22,4,13,7.3457713
6920,2023-09-26,2023-09-23,3,22,9.077518
6921,2023-09-26,2023-09-24,2,22,8.212586
6922,2023-09-26,2023-09-25,1,10,5.5853806
6923,2023-09-26,2023-09-26,0,0,0.54160625
6924,2023-09-27,2023-08-28,30,3,2.3519156
6925,2023-09-27,2023-08-29,29,3,2.0509014
6926,2023-09-27,2023-08-30,28,3,1.7260673
6927,2023-09-27,2023-08-31,27,0,1.7810085
6928,2023-09-27,2023-09-01,26,0,1.8802353
6929,2023-09-27,2023-09-02,25,0,1.9683436
6930,2023-09-27,2023-09-03,24,0,2.6514697
6931,2023-09-27,2023-09-04,23,2,2.7339406
6932,2023-09-27,2023-09-05,22,4,2.4834592
6933,2023-09-27,2023-09-06,21,4,1.9214253
6934,2023-09-27,2023-09-07,20,3,1.9495289
6935,2023-09-27,2023-09-08,19,1,1.9105649
6936,2023-09-27,2023-09-09,18,3,2.447234
6937,2023-09-27,2023-09-10,17,2,2.9584806
6938,2023-09-27,2023-09-11,16,5,3.3422334
6939,2023-09-27,2023-09-12,15,5,3.4927843
6940,2023-09-27,2023-09-13,14,6,2.723125
6941,2023-09-27,2023-09-14,13,4,2.3704836
6942,2023-09-27,2023-09-15,12,4,2.4403667
6943,2023-09-27,2023-09-16,11,4,3.4087408
6944,2023-09-27,2023-09-17,10,7,5.4537573
6945,2023-09-27,2023-09-18,9,9,5.9190845
6946,2023-09-27,2023-09-19,8,10,5.5021605
6947,2023-09-27,2023-09-20,7,6,4.4797363
6948,2023-09-27,2023-09-21,6,3,4.185328
6949,2023-09-27,2023-09-22,5,2,3.5800524
6950,2023-09-27,2023-09-23,4,6,4.051993
6951,2023-09-27,2023-09-24,3,9,4.5671296
6952,2023-09-27,2023-09-25,2,8,4.2776484
6953,2023-09-27,2023-09-26,1,4,2.7221837
6954,2023-09-27,2023-09-27,0,0,0.7076695
6955,2023-09-28,2023-08-29,30,1,2.150051
6956,2023-09-28,2023-08-30,29,1,1.7436212
6957,2023-09-28,2023-08-31,28,0,1.7099323
6958,2023-09-28,2023-09-01,27,0,1.950204
6959,2023-09-28,2023-09-02,26,1,2.1388938
6960,2023-09-28,2023-09-03,25,1,2.4242218
6961,2023-09-28,2023-09-04,24,2,2.5850189
6962,2023-09-28,2023-09-05,23,2,2.6636348
6963,2023-09-28,2023-09-06,22,2,1.7780676
6964,2023-09-28,2023-09-07,21,1,1.8317899
6965,2023-09-28,2023-09-08,20,0,1.8938787
6966,2023-09-28,2023-09-09,19,0,2.2444067
6967,2023-09-28,2023-09-10,18,0,2.656168
6968,2023-09-28,2023-09-11,17,3,3.2537868
6969,2023-09-28,2023-09-12,16,3,3.7540908
6970,2023-09-28,2023-09-13,15,4,3.1263845
6971,2023-09-28,2023-09-14,14,1,2.5775113
6972,2023-09-28,2023-09-15,13,1,2.796926
6973,2023-09-28,2023-09-16,12,0,3.4959028
6974,2023-09-28,2023-09-17,11,3,4.2274394
6975,2023-09-28,2023-09-18,10,6,5.146498
6976,2023-09-28,2023-09-19,9,7,5.011728
6977,2023-09-28,2023-09-20,8,4,4.0217786
6978,2023-09-28,2023-09-21,7,1,4.042807
6979,2023-09-28,2023-09-22,6,0,4.563934
6980,2023-09-28,2023-09-23,5,2,5.5821934
6981,2023-09-28,2023-09-24,4,5,6.8410015
6982,2023-09-28,2023-09-25,3,10,7.8606744
6983,2023-09-28,2023-09-26,2,8,6.8909297
6984,2023-09-28,2023-09-27,1,5,4.368134
6985,2023-09-28,2023-09-28,0,0,1.0575411
6986,2023-09-29,2023-08-30,30,0,1.3285668
6987,2023-09-29,2023-08-31,29,3,1.2880752
6988,2023-09-29,2023-09-01,28,3,1.4333401
6989,2023-09-29,2023-09-02,27,4,1.5577506
6990,2023-09-29,2023-09-03,26,1,1.698572
6991,2023-09-29,2023-09-04,25,2,1.6699893
6992,2023-09-29,2023-09-05,24,1,1.7816707
6993,2023-09-29,2023-09-06,23,1,1.6840509
6994,2023-09-29,2023-09-07,22,0,1.258703
6995,2023-09-29,2023-09-08,21,0,1.2704381
6996,2023-09-29,2023-09-09,20,0,1.6324818
6997,2023-09-29,2023-09-10,19,1,1.883449
6998,2023-09-29,2023-09-11,18,1,1.9559988
6999,2023-09-29,2023-09-12,17,1,2.4139867
7000,2023-09-29,2023-09-13,16,0,2.4061577
7001,2023-09-29,2023-09-14,15,0,2.123558
7002,2023-09-29,2023-09-15,14,0,2.175583
7003,2023-09-29,2023-09-16,13,0,2.2099578
7004,2023-09-29,2023-09-17,12,0,2.9489594
7005,2023-09-29,2023-09-18,11,1,3.3705413
7006,2023-09-29,2023-09-19,10,1,3.5031207
7007,2023-09-29,2023-09-20,9,3,2.9616313
7008,2023-09-29,2023-09-21,8,3,2.952239
7009,2023-09-29,2023-09-22,7,5,3.148909
7010,2023-09-29,2023-09-23,6,3,4.277601
7011,2023-09-29,2023-09-24,5,5,5.7597013
7012,2023-09-29,2023-09-25,4,7,6.5830297
7013,2023-09-29,2023-09-26,3,12,7.849888
7014,2023-09-29,2023-09-27,2,9,6.614865
7015,2023-09-29,2023-09-28,1,5,3.965811
7016,2023-09-29,2023-09-29,0,0,0.8917501
7017,2023-09-30,2023-08-31,30,0,2.62062
7018,2023-09-30,2023-09-01,29,0,4.021006
7019,2023-09-30,2023-09-02,28,0,3.8386798
7020,2023-09-30,2023-09-03,27,0,3.2080817
7021,2023-09-30,2023-09-04,26,3,3.3236022
7022,2023-09-30,2023-09-05,25,3,3.16869
7023,2023-09-30,2023-09-06,24,3,3.6981604
7024,2023-09-30,2023-09-07,23,0,3.7622008
7025,2023-09-30,2023-09-08,22,0,3.870472
7026,2023-09-30,2023-09-09,21,1,3.6669247
7027,2023-09-30,2023-09-10,20,2,3.1709864
7028,2023-09-30,2023-09-11,19,2,3.1637292
7029,2023-09-30,2023-09-12,18,1,3.9492908
7030,2023-09-30,2023-09-13,17,0,3.8824825
7031,2023-09-30,2023-09-14,16,0,3.9575047
7032,2023-09-30,2023-09-15,15,0,3.6948118
7033,2023-09-30,2023-09-16,14,0,3.6787257
7034,2023-09-30,2023-09-17,13,0,4.193647
7035,2023-09-30,2023-09-18,12,2,4.390528
7036,2023-09-30,2023-09-19,11,3,4.576464
7037,2023-09-30,2023-09-20,10,6,5.4940457
7038,2023-09-30,2023-09-21,9,6,5.5867777
7039,2023-09-30,2023-09-22,8,9,5.7612987
7040,2023-09-30,2023-09-23,7,6,6.144689
7041,2023-09-30,2023-09-24,6,8,7.152703
7042,2023-09-30,2023-09-25,5,8,7.0232415
7043,2023-09-30,2023-09-26,4,11,7.130878
7044,2023-09-30,2023-09-27,3,11,7.413824
7045,2023-09-30,2023-09-28,2,7,6.549772
7046,2023-09-30,2023-09-29,1,4,4.4317403
7047,2023-09-30,2023-09-30,0,0,1.0519954
7048,2023-10-01,2023-09-01,30,0,2.3038425
7049,2023-10-01,2023-09-02,29,0,2.236368
7050,2023-10-01,2023-09-03,28,1,2.4628456
7051,2023-10-01,2023-09-04,27,2,2.444321
7052,2023-10-01,2023-09-05,26,2,2.3889427
7053,2023-10-01,2023-09-06,25,1,2.3344092
7054,2023-10-01,2023-09-07,24,0,2.297646
7055,2023-10-01,2023-09-08,23,0,2.348779
7056,2023-10-01,2023-09-09,22,0,2.4678254
7057,2023-10-01,2023-09-10,21,1,2.7949758
7058,2023-10-01,2023-09-11,20,1,2.7512932
7059,2023-10-01,2023-09-12,19,1,2.857031
7060,2023-10-01,2023-09-13,18,0,2.6404254
7061,2023-10-01,2023-09-14,17,0,2.5496948
7062,2023-10-01,2023-09-15,16,0,2.761668
7063,2023-10-01,2023-09-16,15,0,2.8173084
7064,2023-10-01,2023-09-17,14,1,3.520148
7065,2023-10-01,2023-09-18,13,5,3.6026871
7066,2023-10-01,2023-09-19,12,5,3.2462957
7067,2023-10-01,2023-09-20,11,4,3.185044
7068,2023-10-01,2023-09-21,10,1,3.0248957
7069,2023-10-01,2023-09-22,9,9,3.1391456
7070,2023-10-01,2023-09-23,8,9,3.334473
7071,2023-10-01,2023-09-24,7,12,4.159189
7072,2023-10-01,2023-09-25,6,4,4.117933
7073,2023-10-01,2023-09-26,5,4,4.4060974
7074,2023-10-01,2023-09-27,4,1,5.079617
7075,2023-10-01,2023-09-28,3,2,4.879049
7076,2023-10-01,2023-09-29,2,2,4.205476
7077,2023-10-01,2023-09-30,1,1,3.0867608
7078,2023-10-01,2023-10-01,0,0,0.8986634
7079,2023-10-02,2023-09-02,30,1,1.8005829
7080,2023-10-02,2023-09-03,29,1,1.901749
7081,2023-10-02,2023-09-04,28,3,1.8374655
7082,2023-10-02,2023-09-05,27,2,1.7890583
7083,2023-10-02,2023-09-06,26,2,1.4281592
7084,2023-10-02,2023-09-07,25,0,1.5307622
7085,2023-10-02,2023-09-08,24,0,1.8170545
7086,2023-10-02,2023-09-09,23,0,1.9908892
7087,2023-10-02,2023-09-10,22,3,2.3758876
7088,2023-10-02,2023-09-11,21,4,2.3130596
7089,2023-10-02,2023-09-12,20,4,2.2303197
7090,2023-10-02,2023-09-13,19,2,2.1184525
7091,2023-10-02,2023-09-14,18,1,2.3659701
7092,2023-10-02,2023-09-15,17,1,2.7350092
7093,2023-10-02,2023-09-16,16,1,3.0379872
7094,2023-10-02,2023-09-17,15,4,3.779664
7095,2023-10-02,2023-09-18,14,6,3.9137702
7096,2023-10-02,2023-09-19,13,8,3.9589133
7097,2023-10-02,2023-09-20,12,5,3.3358529
7098,2023-10-02,2023-09-21,11,4,3.0143504
7099,2023-10-02,2023-09-22,10,4,4.446123
7100,2023-10-02,2023-09-23,9,9,5.9519672
7101,2023-10-02,2023-09-24,8,15,7.31328
7102,2023-10-02,2023-09-25,7,17,7.4156127
7103,2023-10-02,2023-09-26,6,18,7.6035194
7104,2023-10-02,2023-09-27,5,11,6.507385
7105,2023-10-02,2023-09-28,4,6,6.5930996
7106,2023-10-02,2023-09-29,3,3,6.8773108
7107,2023-10-02,2023-09-30,2,3,6.452085
7108,2023-10-02,2023-10-01,1,3,4.646853
7109,2023-10-02,2023-10-02,0,0,1.2713064
7110,2023-10-03,2023-09-03,30,3,2.063519
7111,2023-10-03,2023-09-04,29,4,2.0652409
7112,2023-10-03,2023-09-05,28,3,2.0543506
7113,2023-10-03,2023-09-06,27,2,1.7731575
7114,2023-10-03,2023-09-07,26,0,2.418751
7115,2023-10-03,2023-09-08,25,0,2.6565592
7116,2023-10-03,2023-09-09,24,2,2.7872796
7117,2023-10-03,2023-09-10,23,4,2.7254207
7118,2023-10-03,2023-09-11,22,5,2.6922953
7119,2023-10-03,2023-09-12,21,3,2.8260963
7120,2023-10-03,2023-09-13,20,4,2.6416612
7121,2023-10-03,2023-09-14,19,3,2.6902494
7122,2023-10-03,2023-09-15,18,4,2.8760781
7123,2023-10-03,2023-09-16,17,1,3.2734318
7124,2023-10-03,2023-09-17,16,4,4.5020432
7125,2023-10-03,2023-09-18,15,5,4.9142833
7126,2023-10-03,2023-09-19,14,10,5.11299
7127,2023-10-03,2023-09-20,13,7,4.9562593
7128,2023-10-03,2023-09-21,12,5,4.168944
7129,2023-10-03,2023-09-22,11,6,4.019666
7130,2023-10-03,2023-09-23,10,14,5.2773933
7131,2023-10-03,2023-09-24,9,18,7.3551393
7132,2023-10-03,2023-09-25,8,16,7.7972016
7133,2023-10-03,2023-09-26,7,11,7.55576
7134,2023-10-03,2023-09-27,6,8,6.25495
7135,2023-10-03,2023-09-28,5,4,5.688378
7136,2023-10-03,2023-09-29,4,4,6.213936
7137,2023-10-03,2023-09-30,3,6,6.3738647
7138,2023-10-03,2023-10-01,2,6,5.3400254
7139,2023-10-03,2023-10-02,1,3,4.3075004
7140,2023-10-03,2023-10-03,0,0,0.9983031
7141,2023-10-04,2023-09-04,30,5,2.3025951
7142,2023-10-04,2023-09-05,29,5,2.1802166
7143,2023-10-04,2023-09-06,28,2,1.9649032
7144,2023-10-04,2023-09-07,27,0,1.5994127
7145,2023-10-04,2023-09-08,26,0,1.8373593
7146,2023-10-04,2023-09-09,25,2,2.2286112
7147,2023-10-04,2023-09-10,24,3,2.5959105
7148,2023-10-04,2023-09-11,23,4,2.58235
7149,2023-10-04,2023-09-12,22,2,2.8474944
7150,2023-10-04,2023-09-13,21,1,2.275391
7151,2023-10-04,2023-09-14,20,0,2.198323
7152,2023-10-04,2023-09-15,19,0,2.3801937
7153,2023-10-04,2023-09-16,18,0,2.6717215
7154,2023-10-04,2023-09-17,17,1,3.6892285
7155,2023-10-04,2023-09-18,16,3,4.49711
7156,2023-10-04,2023-09-19,15,6,4.6326475
7157,2023-10-04,2023-09-20,14,5,3.433384
7158,2023-10-04,2023-09-21,13,3,3.1243122
7159,2023-10-04,2023-09-22,12,4,2.9336631
7160,2023-10-04,2023-09-23,11,7,3.6706586
7161,2023-10-04,2023-09-24,10,13,6.9692016
7162,2023-10-04,2023-09-25,9,11,7.333377
7163,2023-10-04,2023-09-26,8,13,7.516902
7164,2023-10-04,2023-09-27,7,7,6.101448
7165,2023-10-04,2023-09-28,6,6,6.254763
7166,2023-10-04,2023-09-29,5,5,6.400677
7167,2023-10-04,2023-09-30,4,7,7.9263635
7168,2023-10-04,2023-10-01,3,11,9.927323
7169,2023-10-04,2023-10-02,2,7,8.356544
7170,2023-10-04,2023-10-03,1,5,5.317177
7171,2023-10-04,2023-10-04,0,0,1.1661706
7172,2023-10-05,2023-09-05,30,4,1.9127182
7173,2023-10-05,2023-09-06,29,2,1.5909328
7174,2023-10-05,2023-09-07,28,0,1.890096
7175,2023-10-05,2023-09-08,27,3,2.0200317
7176,2023-10-05,2023-09-09,26,3,2.1468825
7177,2023-10-05,2023-09-10,25,4,2.439519
7178,2023-10-05,2023-09-11,24,2,2.6438782
7179,2023-10-05,2023-09-12,23,2,2.443469
7180,2023-10-05,2023-09-13,22,1,1.90619
7181,2023-10-05,2023-09-14,21,0,1.8918526
7182,2023-10-05,2023-09-15,20,0,1.9712831
7183,2023-10-05,2023-09-16,19,0,2.1897876
7184,2023-10-05,2023-09-17,18,0,2.7887173
7185,2023-10-05,2023-09-18,17,2,3.3833368
7186,2023-10-05,2023-09-19,16,5,3.8810914
7187,2023-10-05,2023-09-20,15,5,2.839752
7188,2023-10-05,2023-09-21,14,3,2.5287657
7189,2023-10-05,2023-09-22,13,4,2.7606053
7190,2023-10-05,2023-09-23,12,5,3.5023112
7191,2023-10-05,2023-09-24,11,26,4.188924
7192,2023-10-05,2023-09-25,10,22,5.0385303
7193,2023-10-05,2023-09-26,9,24,5.2354794
7194,2023-10-05,2023-09-27,8,3,3.8558102
7195,2023-10-05,2023-09-28,7,3,3.5058393
7196,2023-10-05,2023-09-29,6,2,4.4809055
7197,2023-10-05,2023-09-30,5,5,5.546991
7198,2023-10-05,2023-10-01,4,7,6.835423
7199,2023-10-05,2023-10-02,3,8,7.404835
7200,2023-10-05,2023-10-03,2,6,6.4105353
7201,2023-10-05,2023-10-04,1,4,5.281525
7202,2023-10-05,2023-10-05,0,1,1.3243548
7203,2023-10-05,2023-10-06,-1,0,1.2583324
7204,2023-10-06,2023-09-06,30,1,1.6059422
7205,2023-10-06,2023-09-07,29,0,1.5406339
7206,2023-10-06,2023-09-08,28,0,1.5751987
7207,2023-10-06,2023-09-09,27,0,1.6726934
7208,2023-10-06,2023-09-10,26,0,2.0071728
7209,2023-10-06,2023-09-11,25,2,1.987674
7210,2023-10-06,2023-09-12,24,2,1.8083149
7211,2023-10-06,2023-09-13,23,2,1.8186967
7212,2023-10-06,2023-09-14,22,3,1.5591584
7213,2023-10-06,2023-09-15,21,3,1.5918833
7214,2023-10-06,2023-09-16,20,3,1.71497
7215,2023-10-06,2023-09-17,19,0,1.9273124
7216,2023-10-06,2023-09-18,18,1,1.9022274
7217,2023-10-06,2023-09-19,17,3,2.2617052
7218,2023-10-06,2023-09-20,16,3,2.656115
7219,2023-10-06,2023-09-21,15,3,2.5273323
7220,2023-10-06,2023-09-22,14,3,2.5319703
7221,2023-10-06,2023-09-23,13,3,2.3671951
7222,2023-10-06,2023-09-24,12,2,2.8061302
7223,2023-10-06,2023-09-25,11,1,3.1360497
7224,2023-10-06,2023-09-26,10,3,3.6620953
7225,2023-10-06,2023-09-27,9,4,3.9158924
7226,2023-10-06,2023-09-28,8,3,4.0101786
7227,2023-10-06,2023-09-29,7,1,4.3325057
7228,2023-10-06,2023-09-30,6,0,4.9954557
7229,2023-10-06,2023-10-01,5,0,5.8091173
7230,2023-10-06,2023-10-02,4,1,6.166426
7231,2023-10-06,2023-10-03,3,3,6.9062657
7232,2023-10-06,2023-10-04,2,4,6.144453
7233,2023-10-06,2023-10-05,1,3,4.2662787
7234,2023-10-06,2023-10-06,0,1,1.2730901
7235,2023-10-06,2023-10-07,-1,0,0.8956697
7236,2023-10-07,2023-09-07,30,1,2.541767
7237,2023-10-07,2023-09-08,29,0,2.7524338
7238,2023-10-07,2023-09-09,28,1,2.9150355
7239,2023-10-07,2023-09-10,27,1,2.6901789
7240,2023-10-07,2023-09-11,26,2,2.4957957
7241,2023-10-07,2023-09-12,25,2,2.1449285
7242,2023-10-07,2023-09-13,24,3,1.9830173
7243,2023-10-07,2023-09-14,23,5,1.6078342
7244,2023-10-07,2023-09-15,22,4,1.6103394
7245,2023-10-07,2023-09-16,21,3,1.7266759
7246,2023-10-07,2023-09-17,20,0,2.0574098
7247,2023-10-07,2023-09-18,19,1,2.0862122
7248,2023-10-07,2023-09-19,18,1,1.9907714
7249,2023-10-07,2023-09-20,17,1,2.1817997
7250,2023-10-07,2023-09-21,16,2,2.474874
7251,2023-10-07,2023-09-22,15,3,2.478858
7252,2023-10-07,2023-09-23,14,3,2.3307781
7253,2023-10-07,2023-09-24,13,1,3.3965988
7254,2023-10-07,2023-09-25,12,0,1.6889482
7255,2023-10-07,2023-09-26,11,2,3.538223
7256,2023-10-07,2023-09-27,10,3,3.688888
7257,2023-10-07,2023-09-28,9,3,3.9399233
7258,2023-10-07,2023-09-29,8,2,3.2906518
7259,2023-10-07,2023-09-30,7,2,3.3772614
7260,2023-10-07,2023-10-01,6,2,2.65274
7261,2023-10-07,2023-10-02,5,2,2.669348
7262,2023-10-07,2023-10-03,4,1,3.0350597
7263,2023-10-07,2023-10-04,3,4,2.7376735
7264,2023-10-07,2023-10-05,2,3,2.173223
7265,2023-10-07,2023-10-06,1,3,1.6621649
7266,2023-10-07,2023-10-07,0,0,0.5707075
7267,2023-10-08,2023-09-08,30,0,2.1184688
7268,2023-10-08,2023-09-09,29,1,2.2090702
7269,2023-10-08,2023-09-10,28,1,2.9733937
7270,2023-10-08,2023-09-11,27,2,2.9250762
7271,2023-10-08,2023-09-12,26,1,2.8784087
7272,2023-10-08,2023-09-13,25,1,2.534326
7273,2023-10-08,2023-09-14,24,0,2.4314766
7274,2023-10-08,2023-09-15,23,0,2.5466268
7275,2023-10-08,2023-09-16,22,0,2.7254083
7276,2023-10-08,2023-09-17,21,0,2.689903
7277,2023-10-08,2023-09-18,20,0,2.6727722
7278,2023-10-08,2023-09-19,19,1,2.4909298
7279,2023-10-08,2023-09-20,18,1,2.0988584
7280,2023-10-08,2023-09-21,17,1,1.9500567
7281,2023-10-08,2023-09-22,16,6,2.2208054
7282,2023-10-08,2023-09-23,15,7,2.1937206
7283,2023-10-08,2023-09-24,14,7,2.5534637
7284,2023-10-08,2023-09-25,13,2,2.8752348
7285,2023-10-08,2023-09-26,12,4,2.8611596
7286,2023-10-08,2023-09-27,11,4,2.5504894
7287,2023-10-08,2023-09-28,10,5,2.7648666
7288,2023-10-08,2023-09-29,9,7,3.0023544
7289,2023-10-08,2023-09-30,8,7,3.2180398
7290,2023-10-08,2023-10-01,7,6,3.6540475
7291,2023-10-08,2023-10-02,6,5,4.153435
7292,2023-10-08,2023-10-03,5,9,4.565356
7293,2023-10-08,2023-10-04,4,9,4.5641484
7294,2023-10-08,2023-10-05,3,6,5.354293
7295,2023-10-08,2023-10-06,2,2,4.498658
7296,2023-10-08,2023-10-07,1,1,3.411599
7297,2023-10-08,2023-10-08,0,0,1.0294513
7298,2023-10-09,2023-09-09,30,1,2.4502392
7299,2023-10-09,2023-09-10,29,1,2.970398
7300,2023-10-09,2023-09-11,28,1,3.0357633
7301,2023-10-09,2023-09-12,27,0,3.0165412
7302,2023-10-09,2023-09-13,26,0,2.5935755
7303,2023-10-09,2023-09-14,25,0,2.211406
7304,2023-10-09,2023-09-15,24,1,2.28769
7305,2023-10-09,2023-09-16,23,1,2.5302534
7306,2023-10-09,2023-09-17,22,1,2.9914465
7307,2023-10-09,2023-09-18,21,0,2.9792492
7308,2023-10-09,2023-09-19,20,0,2.933371
7309,2023-10-09,2023-09-20,19,0,2.2706926
7310,2023-10-09,2023-09-21,18,0,2.0509233
7311,2023-10-09,2023-09-22,17,0,2.0187707
7312,2023-10-09,2023-09-23,16,1,2.662801
7313,2023-10-09,2023-09-24,15,1,3.550135
7314,2023-10-09,2023-09-25,14,4,3.8290567
7315,2023-10-09,2023-09-26,13,4,3.914639
7316,2023-10-09,2023-09-27,12,4,3.392173
7317,2023-10-09,2023-09-28,11,1,2.8528926
7318,2023-10-09,2023-09-29,10,4,3.833392
7319,2023-10-09,2023-09-30,9,6,5.5779386
7320,2023-10-09,2023-10-01,8,7,6.536214
7321,2023-10-09,2023-10-02,7,4,6.9844503
7322,2023-10-09,2023-10-03,6,10,7.23379
7323,2023-10-09,2023-10-04,5,12,6.4908576
7324,2023-10-09,2023-10-05,4,11,7.0433297
7325,2023-10-09,2023-10-06,3,10,7.8257055
7326,2023-10-09,2023-10-07,2,7,7.3608065
7327,2023-10-09,2023-10-08,1,7,5.314602
7328,2023-10-09,2023-10-09,0,0,1.1572925
7329,2023-10-10,2023-09-10,30,2,2.9058661
7330,2023-10-10,2023-09-11,29,2,2.9329484
7331,2023-10-10,2023-09-12,28,2,2.9427347
7332,2023-10-10,2023-09-13,27,1,2.505858
7333,2023-10-10,2023-09-14,26,1,2.5391834
7334,2023-10-10,2023-09-15,25,1,2.6904988
7335,2023-10-10,2023-09-16,24,2,2.7354708
7336,2023-10-10,2023-09-17,23,4,2.909429
7337,2023-10-10,2023-09-18,22,3,2.9466014
7338,2023-10-10,2023-09-19,21,2,2.8454342
7339,2023-10-10,2023-09-20,20,0,2.4152238
7340,2023-10-10,2023-09-21,19,0,2.4539232
7341,2023-10-10,2023-09-22,18,0,2.3966823
7342,2023-10-10,2023-09-23,17,2,2.9014263
7343,2023-10-10,2023-09-24,16,2,4.5171976
7344,2023-10-10,2023-09-25,15,5,4.3437834
7345,2023-10-10,2023-09-26,14,8,4.4682884
7346,2023-10-10,2023-09-27,13,8,3.5289705
7347,2023-10-10,2023-09-28,12,5,3.0599947
7348,2023-10-10,2023-09-29,11,8,3.1646266
7349,2023-10-10,2023-09-30,10,9,5.0297027
7350,2023-10-10,2023-10-01,9,13,7.366771
7351,2023-10-10,2023-10-02,8,8,7.7251925
7352,2023-10-10,2023-10-03,7,14,7.665135
7353,2023-10-10,2023-10-04,6,14,6.3406973
7354,2023-10-10,2023-10-05,5,11,6.267692
7355,2023-10-10,2023-10-06,4,7,5.7417345
7356,2023-10-10,2023-10-07,3,4,4.7771087
7357,2023-10-10,2023-10-08,2,4,4.565785
7358,2023-10-10,2023-10-09,1,1,2.535333
7359,2023-10-10,2023-10-10,0,0,0.76492167
7360,2023-10-11,2023-09-11,30,1,2.7935512
7361,2023-10-11,2023-09-12,29,2,2.7499523
7362,2023-10-11,2023-09-13,28,1,2.286855
7363,2023-10-11,2023-09-14,27,1,2.547188
7364,2023-10-11,2023-09-15,26,0,2.3351257
7365,2023-10-11,2023-09-16,25,1,2.026427
7366,2023-10-11,2023-09-17,24,2,2.1823015
7367,2023-10-11,2023-09-18,23,3,2.2799196
7368,2023-10-11,2023-09-19,22,2,2.1458955
7369,2023-10-11,2023-09-20,21,1,1.908699
7370,2023-10-11,2023-09-21,20,0,1.7812381
7371,2023-10-11,2023-09-22,19,1,2.157314
7372,2023-10-11,2023-09-23,18,2,1.9971895
7373,2023-10-11,2023-09-24,17,2,2.5850184
7374,2023-10-11,2023-09-25,16,2,2.7864258
7375,2023-10-11,2023-09-26,15,1,2.7453678
7376,2023-10-11,2023-09-27,14,1,2.4371085
7377,2023-10-11,2023-09-28,13,0,2.2927742
7378,2023-10-11,2023-09-29,12,5,2.6387818
7379,2023-10-11,2023-09-30,11,7,3.4986615
7380,2023-10-11,2023-10-01,10,9,5.173096
7381,2023-10-11,2023-10-02,9,8,6.378321
7382,2023-10-11,2023-10-03,8,10,6.6095867
7383,2023-10-11,2023-10-04,7,9,5.112235
7384,2023-10-11,2023-10-05,6,5,4.280526
7385,2023-10-11,2023-10-06,5,3,4.0260816
7386,2023-10-11,2023-10-07,4,4,4.5239244
7387,2023-10-11,2023-10-08,3,6,4.2283716
7388,2023-10-11,2023-10-09,2,4,4.003673
7389,2023-10-11,2023-10-10,1,2,3.739556
7390,2023-10-11,2023-10-11,0,0,1.0885746
7391,2023-10-12,2023-09-12,30,0,2.0411353
7392,2023-10-12,2023-09-13,29,0,1.6935027
7393,2023-10-12,2023-09-14,28,0,1.6173117
7394,2023-10-12,2023-09-15,27,3,1.8759881
7395,2023-10-12,2023-09-16,26,3,2.1001515
7396,2023-10-12,2023-09-17,25,3,2.208136
7397,2023-10-12,2023-09-18,24,0,2.2839634
7398,2023-10-12,2023-09-19,23,0,2.257794
7399,2023-10-12,2023-09-20,22,0,1.7376343
7400,2023-10-12,2023-09-21,21,0,1.6137601
7401,2023-10-12,2023-09-22,20,0,1.5775653
